ID,dyu,fr
ID_19714690222076,mogô ti se ka ko ni yorô ni la,0
ID_18140901222615,kèmè ni bi naani,0
ID_17903225223332,lukman na a bɔɔra cɛ wɛrɛ kan min ka jugu ni a cɛ ye,0
ID_19653368223886,folola bè toumbi tèmè okinawa dara,0
ID_17707547224432,lui govɛr ka sira ba gras,0
ID_19599883225004,kalansennɔ ka semɛn lo.,0
ID_17943413225554,pwariye abilis ka sira deni.,0
ID_17750447226081,foyi kuma tun te yi fɔra yan.,0
ID_18238941226615,"pitoux ka bɔlɔn , rahon kɔnɔn",0
ID_17960830227157,arfel ysɛngo ka sira.,0
ID_18539020227715,tasumaba dɔ ye yɔrɔ tiɲɛn.,0
ID_19797212228275,alu ye nanzebaga ɲanamanw ye.,0
ID_17526155422904,oya débloqué,0
ID_17915737229636,sɛbɛniden el ka fara a kan.,0
ID_19682168230206,a ya sɔrɔ a déjà tigɛni le,0
ID_18015282230833,n hakili tara tugu,0
ID_18562719423138,ele lanib'a ra ko do wa ?,0
ID_17537766231913,bolola tlon ka di nunu kulon kɛla ninw ye,0
ID_17858524423245,firmi ka tile cɛɲumani tɛmɛyɔrɔ.,0
ID_18076999233093,"montmartre ka sira , montcuq la",0
ID_17804415423364,"poily ka sira, outarville la",0
ID_18725527234169,amazone yi fɛn nin kɛ barakɛ minɛ le ye.,0
ID_17767195234822,elbizerod ka sira buliɲi na,0
ID_19715432235392,a fanan ye kantɔn ka kɔnsɛɲɛ zenerali ka bɔ ceyzériat la.,0
ID_19602330235942,sanwɛrɛ makura bina tugu a kɔ.,0
ID_18511621236493,tubabu.,0
ID_17448328237022,jikongo b'o cɛ.,0
ID_19431124423758,o beyi polɔɲ,0
ID_17426012238183,a bi n'a kɛ yani sini,0
ID_17333150238894,nin ne boɲɛ na n bina ta ka bɔ yan.,0
ID_19148238239883,a bi sira drɛs ka sapɛl rɔyal la a n'a ka fami nekropol la.,0
ID_19973738424081,o bi misiki nin kɛ kalifɔrni ra,0
ID_18139026424198,a bi fè ka président yé,0
ID_18438877.42429,olu o y'a kalan.,0
ID_19657029424357,bɛgɛn dɛndɛ' la be yi,0
ID_17664792244134,simɛrk ka sira traburg .,0
ID_18902909424468,bedaride ka sira mɔnte .,0
ID_17950634424523,kelen tɛ.,0
ID_17364658424577,kalansɛbɛmanw.,0
ID_18729574424631,ka gɛsɛn be a dayɛlɛ,0
ID_19651774246857,a ka esans tun sogo ni lo le pinew cɛma,0
ID_18363610424741,patɛr not ka sira kɔnɔtɔn fu ni seegi fu ni fu ni fu ni fu avɛl,0
ID_19584931300077,lisian ka kɔ bi jii di aiti ka forow ma,0
ID_19718957300973,lu ni kɛra jɛnkulu lu de ye vilazira,0
ID_19409219301627,a bademan cɛ saara kansɛr la,0
ID_17801537302273,viɲ ka sira tan ni fla,0
ID_18482930302952,ehhe i bi n sigɛn na,0
ID_17934942303539,a ya dadjé koni kan,0
ID_19674486430412,fôlôw la nigê ni koumbe bila tchèma,0
ID_17943400304686,aya kanou baga ladia,0
ID_18534642305236,ɲakili binkɛnɛman tun bi mɛnɛmɛnɛ na.,0
ID_17526365430581,lisi min kanka ka telesarje,0
ID_18327703430651,maro tara damiɲi.,0
ID_18576291307084,nne bi jɔn lo ye a gɛrɛ fɛ.,0
ID_19781442307635,paskalis brino sikur le.,0
ID_17666662308176,o y'a dɛmɛ sira kelen na.,0
ID_18182526430891,soro sira mougan,0
ID_17303365309485,n lagɛ ko bisaaba ani seegi,0
ID_19203354310045,a kéra nicaragua ka bogo tigi yé,0
ID_18293283310606,dossen ka sira,0
ID_18049780431115,numéro fila nan,0
ID_17535915311697,godin kaouso,0
ID_18292054312346,brasseri amolin ka sira,0
ID_17508127312963,wari mougan ni kelé,0
ID_19712173313507,o tun ye grenn ka patrɔn bila a ka pilasira tu ma mina a ka bana ma nɔgɔya,0
ID_17739371314077,anw ka kɛ mɔgɔ sɔbɛ ye anw ka kɛ mɔgɔ kileni ye,0
ID_18293230314632,sevaliye ka sira mɛrgɛyi .,0
ID_17792430431519,yala bagatɔw lo mesie,0
ID_18049377315732,chissê balo la abi pigeons balo la,0
ID_18559608316273,yiri jalan bi filaburu jalanw cɛma,0
ID_17311914316823,a nɔgɔnale na ye erɔpu ka mytyalizatiɔn ye,0
ID_19602139431737,ni be sine latinoamerikano mɔgɔ dɔ lo ye.,0
ID_196093227.4318,a yi bibli caaman tigi ye.,0
ID_19222362431854,ni walia ni,0
ID_17871901319205,boli ka sira tanisabanan,0
ID_18477002431975,dɔtɔrɔso muso ɲumaw,0
ID_17816438320288,nne hanri wa? ni ye mun ɲiningali ye?,0
ID_17956587320834,a bi ne jɔrɔra tiɲɛna,0
ID_18052761321382,nin yi mun kunfinya ye?,0
ID_17379640321918,ne ma bana ji kɔnɔ.,0
ID_19790631322457,a tun bi se kɛ o y'a sove,0
ID_17437687323063,nin mɔgɔkɔrɔba nin.,0
ID_17804664323704,sizɛr le beyi sɔgɔmada nin na.,0
ID_17792884324262,denmisenw bɛɛ.,0
ID_18068150324799,a kana jɔrɔ,0
ID_19446418325337,a dencɛ mɛnrad le y'a ciɲɛ ta.,0
ID_18539223325871,rian ɛr lɔgɔ bɔra n na,0
ID_17362759432641,nin ye kura ye,0
ID_18624294326944,sapɛl fitini cɛɲumani,0
ID_18559595327512,brizit ka di aw ye wa,0
ID_18432629328046,n ka kɛta le tun ye ni ye,0
ID_18068258328578,mirɛ fana y'a kɛ komi ne ta,0
ID_17336740329329,fiman mugan a ni saba,0
ID_19159749432987,franki ye mɔgɔ kolon ye mɔgɔ yada nin no e pi a bi se zerar dalabɔla.,0
ID_17413138433041,a bi gwa kɛ yɔrɔ la.,0
ID_17354240433095,yan le a be yi.,0
ID_19602516331486,koni tina yèlèma fio,0
ID_18499666332027,ɛsipaɲɔl tɛ italiɛn tɛ,0
ID_17801099332564,a ta ni damatɛmɛna,0
ID_17311921333174,a bina bara kɛ kari don.,0
ID_18913068333708,nin tu ye kɔnɔ ye,0
ID_17418575334242,fasugu de jugu,0
ID_17339169334867,sigilan den mugan naani labɔ,0
ID_17332536335403,belebeleba den naani,0
ID_17324806335928,a bi na sumaya kojugu,0
ID_18695919433646,koni bè bina akili sigi,0
ID_17338165336998,jurunalisi tɔgɔ nin de y'a halala ye,0
ID_19433705433753,yɛlɛmani lo ɲuma dona jata fɛn fila miw tu tara ni,0
ID_19603243338064,mina bila yɔrɔ ni sɛbɛn bila yɔrɔ bi gari nin kɔnɔ,0
ID_19592713433859,djen koulou ni fanga bna,0
ID_19974968339232,nin mɔgɔ kuntan ni bi na lɔn jogokolonya le,0
ID_17536738339764,a ye gwakɛla ta,0
ID_19686222340377,a digilen ba ra dɔɔni,0
ID_17569259434092,kuma maram santal le bolo,0
ID_17923429434145,foyi tougou a koun bâ fôra na bâ kounsigi sama na,0
ID_17307564434199,marakalan ye.,0
ID_19615675342527,a la ban kagni,0
ID_17366617343147,a ta lon i yé ma min gné,0
ID_18478197343705,mɔgɔsi ta sɔsɔra,0
ID_18463059344287,kanu goman ba,0
ID_17789719344854,a ka muso bi bara kɛ min le ?,0
ID_18427441345412,anw an bi n'a kalan,0
ID_18463725434605,o b'a ladonna.,0
ID_19599123346611,n ma jaabi sɔrɔ,0
ID_17362170434717,n bi sɔgɔ kana sisan,0
ID_17798316347727,n bi se ka fɔ,0
ID_19623525348283,o bi se kana foli lase a ma ali bele,0
ID_17993273434897,den joli le be yi ?,0
ID_17490266349532,sɔgɔmada nin nɛgɛkayan kɔnɔntɔnin.,0
ID_18021506350076,gnan yé sissan,0
ID_17437691435062,a ɲa tun bɔra juman la.,0
ID_17767196351163,a be se caama la.,0
ID_17861529435179,a ko di roxane ?,0
ID_18623636435236,a bi a yèrè ko mi dè mi sin ni,0
ID_18539703352975,oo deeni i bi mi ne,0
ID_17325663353526,tiɲ,0
ID_18187777354064,tiɲɛna n'a tun tora yan,0
ID_19423900354608,ka to ala ka kɔnɔ b'a la a b'o janfa ni isisi ye,0
ID_18464215355147,nin pantɔlɔn ni ka bon ne ma,0
ID_17344296355683,ala ka hɛrɛkɛ bɛ ye,0
ID_19602842356246,santa bi tuluz,0
ID_19614764356785,kabi ni nounou ne klara,0
ID_19760906374032,sisan nin jɛnkulu ni y'o yɛrɛ mabɔr'a dusukasi nin fangara,0
ID_18342102437538,tumao tuma n'a sɔn n'a k'a sago sera n bina ni yɛlɛmani ni bɔɔ ara,0
ID_18997104437644,nin sosiete nin bi se ayɛrɛ kɔrɔ nafolo kora,0
ID_17806122377396,leklɛr ajaso ka kur,0
ID_19098914437836,a bi sɔrɔ ɲanaman yutib kan,0
ID_19905913379547,a toum kèra sèbèli kèla ou ka yamôgô yé,0
ID_19005678380496,oyi douhou ni lon a ména koyi,0
ID_19644964381433,pagole toumbé badji gèrè fê,0
ID_18700195382432,iodone yi vers fila ban yan kelé,0
ID_18655584383595,kongofɛn wɛrɛw.,0
ID_19759995384727,o fila nin bɔra dinasɔ jr. .,0
ID_17997409385657,n ka fugulan bi n bolo,0
ID_19680620.43865,ɲamɔgɔ bilara sen kan,0
ID_18449832438736,n ye injeniɛri kalan kɛ.,0
ID_18472788389057,mɔgɔw sera yan,0
ID_17333398393785,an bina an yɛrɛ kalan.,0
ID_18006347395058,i ba lɔn,0
ID_17402109439613,mu kɔsɔn i kaɲi ka galon tigɛ,0
ID_18427506397194,a kaɲi ka bɔ,0
ID_17825854398282,boon gwɛma bisaba a ni fila,0
ID_18113770439994,a ni ce mese maritɔn.,0
ID_18233882400945,ayi sabari k'a fɔ n ɲana.,0
ID_18220704440188,lala ya kounta,0
ID_17332347.44029,a taga bolo kan,0
ID_17341762403784,n facɛ tun be yi,0
ID_185764247.4405,mina koulé yiri ni kan,0
ID_17391147409757,kalan nafaman,0
ID_20018433441171,n bi n ka muso lɔn.,0
ID_18845689415584,koo a ni cee kɔsɔbɛ,0
ID_17353328417055,a ka livrula,0
ID_18276146441943,ala a gwan ni ne n kun,0
ID_18548168420671,gama b'i fɛ.,0
ID_18030814421787,a t'a kɛ.,0
ID_17738604442296,a bamuso kun b'a minɛna dan na.,0
ID_18047372424067,ayé na wagati la teli,0
ID_17391979425142,ɛseki a bi barakɛ kaɲɛ wa,0
ID_18408497426215,prefe tun ba boɲɛ,0
ID_18093015427273,a dimi ni bɛ n kɔrɔ' a,0
ID_17833885428341,sisan mesie matalɔn a ye don,0
ID_17932902429667,an ka bara d'a ma,0
ID_18051441431005,dolar den tan ni wolonfila nin,0
ID_18828458432049,a ye kuma madam bɛrgam fɛ,0
ID_17341674433174,ka taga jfo dugubala,0
ID_18247037443423,n bi nin fɔra ka tulon le kɛ.,0
ID_17905029435308,a bina n hakili jigi wa?,0
ID_18582190443636,n y'a ka ladiluw lamɛ.,0
ID_19786759443741,famacɛ y'a yɛrɛ kɛ tulogweren ye.,0
ID_19798929438472,ɲapiriparia nin bɛ tun tununa.,0
ID_18015468439716,i larala k'a tun kadi a ye wa?,0
ID_18050328440784,risi ka federasiɔn.,0
ID_17410211444962,sama den saba.,0
ID_19790558446132,aloɛs foro,0
ID_18484587447148,sini be na fani ko,0
ID_17334043.44481,ɲinan san ni na.,0
ID_17382022449358,sira nin lo bi ta pɔr la.,0
ID_18478508450393,rɔbu nɛrɛmuguman wileman tɛ.,0
ID_17471150445142,n t'a mɛn na tuguni.,0
ID_17338674452431,sama mougan ani saba,0
ID_17546964445357,yan minè choigni na,0
ID_18114119454477,a filɛ a nana n ma cogo ya simina,0
ID_18177656480813,à ka tcha ni dollars loru yé,0
ID_18051718448216,fɛn dɔ tuguni,0
ID_19502632483275,o bi mansin fila le sɔrɔ.,0
ID_17318092448439,a yi a laban le,0
ID_17313437485476,a lon fana k ɛ,0
ID_17343829486535,ne taw le,0
ID_18049965487562,"aw m'a fɔ mɔgɔ ɲana, mɔgɔ si.",0
ID_19710997488955,mogo tan ani fila kagni ka massa ya gnini,0
ID_19967200490118,ni ko ni lo ya kè,0
ID_19038834449114,nin bi fɛ ka misi ta i ka fɔ fɛn dɔ min bi se ka ɲanabɔli kɛ a ka furusa ko la.,0
ID_18198779492366,leve bi lizeriyɛn zan sɛn nunu ka kuruwa ra.,0
ID_17738022493387,n lanino a ra ka bi n'a dia o ye,0
ID_17366563494343,tuma dɔw ra,0
ID_17711902495382,n tun ba fɛ ka taga ferelikɛ yɔrɔla,0
ID_18719998.44963,nin daba ni bi n sigɛn.,0
ID_17682088497309,tiyɛn le a bi mɛnɛ.,0
ID_18250194449857,aya tigê minè,0
ID_18058585499898,joona joona,0
ID_18576616500988,ka sɔrɔ mina n'a laban yan,0
ID_18594144450208,an bi jɛn ɲɔngɔn kan wa,0
ID_17312299503317,layidu sutra i,0
ID_18574423504356,ibi seka nka doudou mina wa?,0
ID_19683253505408,o kaɲi ka kɛ o bi don yen a?,0
ID_19619841506497,nènè touma na bè bi yèrè yala,0
ID_19455990450752,ali a dan tuma n'a diɲɛ nin ka dɔtɔrɔw tuma cama y'o ka logo fale,0
ID_18350639508657,"poli zanɛti , sira mugan ani kelen, bisaba ni segi, kɛmɛ, grenɔbli .",0
ID_19737733510057,ɲɔgɔnminɛtulon nin tun kɛra tulon le kama.,0
ID_19665031510796,dɔw kun b'o walawala la iko bagabaga min hakili ka bon.,0
ID_17320093511373,a ti djen a kô gêlê ya wagatira,0
ID_18139411511929,yèlèmani laban lo,0
ID_19844514451262,ni sigi râ ya môgô datila kama,0
ID_19575482451318,ezatula zargani a yi kalan kɛ teran ka inivɛrsite politeknike ra.,0
ID_18186559451373,o ka tiɲɛ bi mɔgɔ siran.,0
ID_17704621514272,siraba tan ni kelen beyi bisaba ni duuru zero zero zero rɛn,0
ID_18770150514818,"tan ni saba sira zeyane banini ni segi, kɛmɛ marvezɔl .",0
ID_19680118515367,ko mairi ka bara da yira,0
ID_18219611515896,n balimamuso ! ɔnhɔn a kɔrɔ ma janya n na.,0
ID_19676694516437,a wolola aciano min gwɛrɛ nin bɛ vɛnsi law ka so kɔnɔ.,0
ID_18007002516973,"kare mugan ani segi min tɔgɔ ko zan miro , bisaba ni wolonfila, fu, fu, fu ni kare tur ye.",0
ID_18475554517517,mun lo bina sɔrɔ ale kɔfɛ.,0
ID_19790048451825,a ye ko ɲɛnɛman ye a wagati ɲuman na.,0
ID_18681494519033,fɛnfilɛta beyi fo ka ta se kilomɛtr kelen ale ni cɛmancɛ ma.,0
ID_19826570519777,nin kɛrɛ siyɛn fɔlɔ ye nunu mɔgɔfila nunu bina ɲɔgɔn kunben mɔgɔkelen kaɲi ka bɔ min na.,0
ID_19672881520345,jama ka fanga ɲɛfɛ moli minw tun yi ko nin labɛn o fana banna.,0
ID_18186599520893,buvoir kɔnɔ o bɔra tululaman,0
ID_18817411452143,", foyi t'a kɔnɔ? jekan wɛrɛ.",0
ID_19752168521973,o bora dougou bâ ra,0
ID_19328722522514,magasin wou toumbi yôrô bê,0
ID_19472939523044,i bi balola ni alah ka se yé,0
ID_18602921523578,djii tounou nan kinkin nan,0
ID_18634415524212,"na ya fo ko kokèta magni,mbi na dbami ni yèlè yé",0
ID_19778292524753,jésus christ ti son tôrô ni ma,0
ID_19767166525294,ni djinkoulou tôgô bôra a mê na,0
ID_18059155525833,kana lara espagnol djoli bâ ra,0
ID_18019898526365,a ka sèbè li kagni kodjougou,0
ID_17485144526904,mɔgɔ caman be boonba ni kɔnɔ,0
ID_18405699452744,a ko ka di ne ye,0
ID_18350641528067,kelen tɛ.,0
ID_20027199452861,an bi juru tigɛra.,0
ID_19620771529572,a kɛra mɔgɔ ba ye tanzanie,0
ID_18692444530241,a kagni ka dôbô mogo ra,0
ID_18372028530792,sirabada kamikoro,0
ID_18436749531333,dumini kɔgɔ kɛra komi a bi n faga ale nin mi lɔgɔ kɛra komi a kan n fasa,0
ID_19296217.45319,dayoni ka gaso mɔgɔ dɔ a ye kristɛt oyono furu min y'a baliman muso ye,0
ID_19907692532473,mogô chi ma da yèlè,0
ID_19203151533038,ale ni kasandre ya kɛ n y'a kanu a kɛwali kɔsɔn.,0
ID_17379580453359,a teri nin be lɔndr wa,0
ID_18388585534137,sira min bi ta bɔ katland ka taga laɲi,0
ID_19446974534678,birgar naaninan nuw laban n'a birgi ɲafɛ,0
ID_19694802535227,o kɔfɛ roz yi gaga di wilɔv ma,0
ID_17732744535863,an bi na wari ni tigɛ a ka kontira nin kalo ni tle tan ni duuru,0
ID_18230278453642,a bada a tina mɔgɔ foyi kubɛn o yɔrɔra,0
ID_18570159536974,omɛr tua jɔrɔ ka taga yɛrɛ sɔrɔ ɛlvir ni omɛr cɛmancɛra,0
ID_18626521537582,a kana a koun gan,0
ID_19728600538226,a choko râ ka fourou,0
ID_18075116538975,alou doron lo bi in fè,0
ID_18485128.45397,a bi dôvô mousso fè,0
ID_18834207540327,ambi na yè,0
ID_19030645540877,a yi kourou djan ya ta,0
ID_18772138541416,kouma bi yanik bolo,0
ID_18077045542058,i lanibala k'a kun kad'a ye ?,0
ID_18170326.45426,yɔrɔ ni wolomani gwɛlɛyara ma,0
ID_19790551543147,fɛn kelen drun le tu bé yi ka k ɛ,0
ID_18344583454369,ani sigoma tchè,0
ID_18443469544225,welé ni kè oubien i be ta,0
ID_19706834454476,a bila la san ji kalo lo kan,0
ID_18926356454528,janbala le y'a ka sefu ye,0
ID_18203095545803,a nana antoine kan,0
ID_18835880546328,a kèra komi a ka nôgô,0
ID_19092567546864,novembre ka djama wili,0
ID_17421935547484,yiriden bi tabali kan.,0
ID_18576500548101,a ba kɛ kaɲɛ komi fama,0
ID_17563419548655,a yɔrɔ man jan ko jugu.,0
ID_18754070549568,n yi bolonunsondiaman.,0
ID_20016005550118,a ka bonba bi wonsokɛti.,0
ID_17536516550662,aw kanu na,0
ID_17374432551196,desizion nunu ka liste.,0
ID_18392741551735,laonkɔrbeni ka sira,0
ID_17331056552274,miriya nunu ti keleen ye,0
ID_17368435552813,an ni sɔgɔma golf cɛ,0
ID_18034700553454,i bi bagatɛl fɛ lon a,0
ID_19822980455401,cɛkɔrɔba dɔg sɔnna.,0
ID_17994479455455,n ye n ka sɔn ni baliya bila a kan,0
ID_19234262555085,o yi ɲɔgɔn don,0
ID_18064755555616,i dɔgɔni tun kadia ye,0
ID_17958862455615,komi lɔgɔkun jan tɛmɛni,0
ID_18074959556682,an bi konsan na,0
ID_18064970557211,nin non ni ka jan,0
ID_17359028557812,k'a tɔgɔ ka fɔ,0
ID_17349066.45584,ka taga madagaskar la,0
ID_18266219559155,loransi ma ka jabili la minɛ,0
ID_17712775455971,binn nounou von na,0
ID_17945777560328,a tôgo bi yoro bê,0
ID_17341721560878,hum bougora,0
ID_17323891561412,a ti foyi kala ma,0
ID_17912553561949,a fo mr kedar yé,0
ID_18566056456248,an ti n'a fɔ denmisen,0
ID_18475857563012,bissaba ani livrou,0
ID_19322448563544,a kahni bâ lon,0
ID_18188667456408,n bi n ka layɔrɔla,0
ID_19795667564703,n ta ka kuma mɛna,0
ID_18462255565246,ne ka miriya ta la an bi n'a se ka kɛ,0
ID_19383487565778,a ba don,0
ID_18475584566302,sisan an bi n'a jurumu kɛ,0
ID_18602793566836,a tun bi n'a kogo nunu maraka,0
ID_18421645567604,a wagati tɛmɛna,0
ID_19944852568226,"mɔgɔ min kun ye piyano fɔla ye, saksofonfɔla ye, gitarfɔla ye a kun bi dɔnkili sɛbɛ, a fana bi mɔgɔ dɛmɛ dɔnkilila, mɔgɔ ma deli ka baara yira a ra.",0
ID_19167393568903,ni mohô ya ta ka ma kla,0
ID_19155932569464,famamuso beyi nin kɔsɔn ale ta lasɔn na.,0
ID_17674490570007,sira bissaba ni kelé,0
ID_19690136570637,oyi koni gêlèya kodjougou,0
ID_19710341571187,"komi a djarabila carte la,a bi fè ka kè dina mori yé",0
ID_17868809571726,jona ! etɛr ka muso ka farmasi kɔnɔ.,0
ID_19520434572268,a soutrali kèra touba bou dougou ra,0
ID_17324983572797,ale ka tcha ya fè mogo,0
ID_17738020573328,a dji la ma lo,0
ID_19737736573865,a kɛ cogo ye fugan de ye,0
ID_17674249.45744,laban na i ko mun ? a b'a fɔra n'a bi anastazi lo filɛ ra.,0
ID_17846434574938,murelɛns ale ni gradiɲan ka sira.,0
ID_17931595457547,pari yɔrɔ ka jan ni dofine ye.,0
ID_18509016457609,aw kana wari nin bɛɛ ban.,0
ID_19296179576626,ka se ka taga kulu nin na ka gɛlɛn walisa a dogoni bɛ.,0
ID_17858526577155,"sɔngɔlaban, bresiliyɛn tu yan ?",0
ID_18139025577749,a filɛ den i kan jigi.,0
ID_19764213.45783,"komi koun loni tè ya na man,ni akili na ta ni ti ta",0
ID_20010500578936,lanagna tara,0
ID_17930995579484,n bi na taga sinema bon na bi wulada fɛ.,0
ID_19964638580019,a ka ɲi ka toyi i na fɔ mɔgɔ dɛmɛla.,0
ID_17871953458055,ko bi mesie piɛr maran bolo pur ke ka se ka amandeman nimoro kɛmɛ fila an biseegi siteni,0
ID_19261405581091,joseph dalton ka ko man nôgô,0
ID_18173538581707,noël bi sourougnana tchama,0
ID_19991622582245,kabi sôgôma a tara min dô,0
ID_18355983458278,kélè bolo kan,0
ID_17410850458331,cinema bi yan yɔrɔ fan na.,0
ID_17410928583852,a y'a flɛ a cɛkaɲi cogo min na,0
ID_17402107584394,so jɛman fila .,0
ID_18848673584932,bulevar tutɛn min be satodɛn .,0
ID_17844859585464,dji kongo toun bi yini ka faga,0
ID_17352198585984,nne talɔn ɲanaman,0
ID_18388919586506,peti jyas ka sira min be kann,0
ID_17336249587123,a ye naa now ye yan,0
ID_17358768458772,aw bi see ka i sɔrɔ,0
ID_17459001588277,aka miri ta yi djoumè yé ?,0
ID_17557891588916,"munlo b'aw la, luwiz .",0
ID_17404929589493,a yi famaw welee,0
ID_18566218590034,an ba yera ka ba fɛ,0
ID_17364701590566,muso den tan ni naani,0
ID_17418452459109,ne ti lon,0
ID_18446188591615,nin muso mani nin cɛkaɲ fo ka tɛmɛ,0
ID_18071351459222,n ta ni ɲɔgɔn ne wula ni na,0
ID_18219613592862,angilɛ ka di n ye.,0
ID_18493102593415,bara beyi,0
ID_19502307593954,a yi sa bâ lo yira,0
ID_18882351459449,boni yé,0
ID_17355802595022,a bɛ ti kelen ye.,0
ID_18091765595559,wala kongon bin na,0
ID_18537234596088,ka tèmè lon djouma?,0
ID_17927830596617,polonais sodassi ou bé,0
ID_17761370597147,un lani bara ka bi na dia aw yé,0
ID_18052607597738,ika ban gê baga lo wa?,0
ID_17537763598367,i ti kafé fè wa?,0
ID_19719743599018,jɛkulu fila nunu bi tagara dɛ,0
ID_17324766599555,a kagni k ladili kalan,0
ID_18966761600077,a bɔni no sirtɛr le parɔl ma wagati kelen ni kɔnɔ,0
ID_18337412460061,yan ni tile saaba taga,0
ID_19702543601135,a saara ni bana banbali ye a wotora pari,0
ID_18764923460165,ayiva ya fè gnorô ta va di movo wèrè ma,0
ID_19766542602184,pont tchama bi ni dji sira tèmè,0
ID_18398054602718,sira ganssan ni kèmè saba,0
ID_19798275603248,an ti sɔn ka jaatigɛ,0
ID_19761797603863,n facɛ do? n facɛ.,0
ID_18680234604392,san pɛrɛn faralakan,0
ID_17410947604928,yan durɔn,0
ID_17307357605498,n tu ti foyi kɛra tilɛ,0
ID_18125849606032,sani wagati ké le un tina tèmè ni de mousso yé,0
ID_18476486606564,déni fitini,0
ID_18595573607093,n nana teki ni n ka bagenbagaw ye n ka deminsen tuman n'a.,0
ID_17871805607618,nin beyi a ma mɛn.,0
ID_17353609608226,n dalebala ko a bi na dia an ye,0
ID_17817686608846,ale lo yi nin latigɛ.,0
ID_17459582460948,onhon n bi na na,0
ID_19650749461008,a kɛra alɛsandɛr rutu ka facɛ le ye,0
ID_18960058610631,a yi masaya sɔrɔ.,0
ID_17402300461116,tuma cama be yi,0
ID_17359870461169,a nɛrɛmugulaman.,0
ID_18436719612224,anw bi fɛ k'aw ye nunsɔndiya ra.,0
ID_17447191461276,o bi boli la.,0
ID_18171033.46133,n bi ni nanji tasa kelen ye,0
ID_18582221613826,min i jura,0
ID_17383760614358,a labɛn ni no a,0
ID_17324848614973,ɔhɔ an bi se k'o sɔsɔ.,0
ID_18333496615524,an bi kalo tile joli lo ra bi?,0
ID_18736133616053,a tougoura a ka lonnia kô,0
ID_19793163616587,kelé bina bônon kele na,0
ID_17840008617121,nga abi mè kilé kononton wa,0
ID_17386922617715,a kèra ika baliman yé wa?,0
ID_17448146461827,dondonni,0
ID_17388152618897,bi saba.,0
ID_18254813461944,a tchè kagni,0
ID_17308229619973,a bi konon kissê dona,0
ID_17366385620683,a bi dhii tcjaman min ka sôrô ka la,0
ID_19719069462124,sylvie balia mousso ka den lo?,0
ID_17359997621794,un konon nougou bin dimi na,0
ID_17349232462234,en bè kountara dougou konnon,0
ID_18696398622908,an bina daminè tougou,0
ID_18077156623466,fantan djamanan nan,0
ID_18672929624004,fè wou ban mara,0
ID_17332485624543,anw b'a kalanna.,0
ID_17319547625075,ali ne ka aspiratɛr,0
ID_19774885625614,bere fili ra.,0
ID_17405744626334,aw man kɛnɛ.,0
ID_19074638626892,makim bɔra jim ka gundo kalama.,0
ID_19759971627433,aya yé ko taga bolo kagni,0
